Category,Subcategory,Name,Brand,SKU,Price,RegularPrice,DiscountRate,UnitPrice,Status,Date
Kozmetik,Göz Makyajı,Flormar Smoky Eyes Gölgelendirici Aplikatörlü Göz Kalemi - 006 Oustanding Bronz,Flormar,35450584,569.0,569.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Maybelline New York The Colossal Kajal Argan Yağı İçeren Ekstra Siyah Göz Kalemi,Maybelline New York,35450272,210.0,210.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Pastel X Arzu Sabancı Eyelıner Long Lastıng Wp 73,Pastel,35455832,490.0,490.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Pastel Liquid Concealer - Likit Hata Örtücü 103 Peach,Pastel,35451127,405.0,405.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Extreme Tattoo Yoğun Pigmentli Akmayan Jel Göz Kalemi - 004 Intense Blue,Flormar,35450663,700.0,700.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Golden Rose Lash Plumpıng Mascara,Golden Rose,35450828,510.0,510.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Pastel Nude Lipstick No:525,Pastel,35451829,325.0,325.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Flormar Nail Enamel Oje - 320 Rose Taboo,Flormar,35990424,79.0,79.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Golden Rose Lash Primer Mascara,Golden Rose,35451262,330.0,330.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Soft&Matte Creamy Lipcolor No:107 5.5 Ml,Golden Rose,35401627,458.0,458.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Flormar Nail Enamel Oje - 472 Caramel Latte,Flormar,35990453,89.0,89.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Maybelline New York Super Stay Glow Tınt Fondöten - 10,Maybelline New York,34450095,1600.0,1600.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Flormar Compact Powder Yoğun Pigmentli Pudra - 092 Medium Soft Peach,Flormar,34450077,649.5,649.5,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose My Matte Lip Ink No:02 5Ml,Golden Rose,35401612,398.0,398.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Matte Perfection Foundatıon No:natural 1,Golden Rose,34450339,471.0,471.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Mono Ces Np-004 See The Future,Flormar,34450085,349.0,349.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Miss Beauty Glow Stick Blusher No:02 Dusty Rose,Golden Rose,34450265,442.0,442.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Pastel Oje 380,Pastel,34450193,90.0,90.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Maybelline New York Super Stay Vinyl Ink Ruj 20 Coy,Maybelline New York,34450003,1350.0,1350.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Show By Pastel Show Your Look 24h Long Lasting Mascara - Maskara Sevgililer Günü,Show By Pastel,34450055,329.0,329.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Mono Ces Np-026 Orange Juıce,Flormar,34450089,219.5,219.5,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Pastel Stardust Highlighter - Aydınlatıcı 321 Nova,Pastel,35451102,385.0,385.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Show By Pastel Monochrome Duo Eyes - İkili Far Paleti 21 Natural Beauty,Show By Pastel,34450132,340.0,340.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Roll-On Lipgloss Strawberry 3.4 Ml,Golden Rose,34450172,152.0,152.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Pastel Cream Blush - Krem Allık 46 Harmony,Pastel,34450127,285.0,285.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Matte Perfection Foundatıon No:warm 1,Golden Rose,34450347,471.0,471.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Miracle Lips Color Change Jelly Lipstick No:101,Golden Rose,34450352,349.0,349.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Sudan Etkilenmeyen Yoğun Pigmentli Mat Göz Kalemi - 113 Pure White,Flormar,35450567,329.0,329.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Show By Pastel Show Your Mascara – Maskara,Show By Pastel,35451197,320.0,320.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Make-up Prımer Tınted Lumınous,Golden Rose,35451568,630.0,630.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Loreal Paris Glotion Blush Rouge Paris 260,L'Oréal Paris,35452223,900.0,900.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Pastel Eyeshadow Palette So In Love - Far Paleti 206 Bella,Pastel,35451081,350.0,350.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Yoğun Pigmentli ve Kremsi Dokulu Mat Jel Eyeliner - 002 Ocean Blue (New),Flormar,35450747,799.0,799.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose My Matte Lip Ink No:13 5Ml,Golden Rose,35401621,398.0,398.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Longstay Liq Mat Lipstick N:22 5.5 G,Golden Rose,35401523,458.0,458.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Show By Pastel Show Your Happiness Blush - Allık 201 Cute,Show By Pastel,35451170,275.0,275.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Golden Rose Tattoo Styler Waterproof Eyeliner,Golden Rose,34450338,441.0,441.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Sudan Etkilenmeyen Yoğun Pigmentli Mat Dudak Kalemi - 202 Soft Pink Brown,Flormar,35450589,329.0,329.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Flormar Nail Enamel Oje - 483 Queen Zenobia,Flormar,35990455,89.0,89.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Longstay Liquid Mat Lips 03,Golden Rose,35990018,458.0,458.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Longstay Lıquıd Matte Lıpstıck No:17,Golden Rose,35450877,458.0,458.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Show By Pastel Waterproof Mat Likit Far ve Eyeliner 83 Stylish,Show By Pastel,35451843,325.0,325.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Flormar Nail Enamel Oje - 465 Cookiemonster,Flormar,35990450,79.0,79.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Maybelline New York Fit Me Matte+Poreless Pudra - 90 Translucent (Transparan),Maybelline New York,35450293,1400.0,1400.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Pastel Daylong Lipcolor Kissproof - Likit Mat Ruj 09,Pastel,35450993,540.0,540.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Show By Pastel Baby Balmy Gloss 32 Dune,Show By Pastel,35455804,399.0,399.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Maybelline New York Kapatıcı 05 Brighten,Maybelline New York,35451763,1200.0,1200.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Flormar Compact Powder Yoğun Pigmentli Pudra - 089 Medium Cream,Flormar,34450074,649.5,649.5,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Matte Perfectıon Foundatıon No:natural 4 35 Ml,Golden Rose,34450188,471.0,471.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Miracle Lips Color Change Jelly Lipstick No:102,Golden Rose,34450353,349.0,349.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Matte Perfection Foundatıon No:cool 3,Golden Rose,34450349,471.0,471.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Pastel Cream Blush - Krem Allık 50 Brownie,Pastel,34450131,285.0,285.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Roll-On Lipgloss  Banana 3.4 Ml,Golden Rose,34450174,152.0,152.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Dewy Lip Glaze Yoğun Nem Veren Dudak Parlatıcısı - 022 Walk With Me,Flormar,34450364,485.0,485.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,L'Oréal Paris Color Riche Colors of Worth Intense Volume Matte Ruj - 300 Rouge Confident,L'Oréal Paris,34450039,1350.0,1350.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Flormar Full Color Yoğun Renk Veren İnce Yapılı Oje - FC76 Vintage,Flormar,34450215,69.0,69.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Pastel Lip To Cheek Tint 02 – Lolita,Pastel,34450056,390.0,390.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Matte Perfectıon Foundatıon No:warm 4 35 Ml,Golden Rose,34450190,471.0,471.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Longstay Liq Mat Lipstick N:13 5.5 G,Golden Rose,35401518,458.0,458.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Maybelline New York Super Stay Glow Tınt Fondöten - 05,Maybelline New York,34450093,1600.0,1600.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Maybelline New York Super Stay Vınyl Ink Lıkıt Ruj - 115 Puppy,Maybelline New York,34450048,1350.0,1350.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Flormar Perfect Coverage Yoğun Kapatıcı Parlak Fondöten - 101 Pastelle Nude,Flormar,34450367,899.0,899.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Maybelline Super Stay Teddy Tint Uzun Süre Kalıcı Likit Mat Tint 30 Coquettish,Maybelline New York,35452215,1200.0,1200.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Mov Glitter Oje No:11(açık Pembe),Mov,35451875,84.0,84.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Kiss Me More Uzun Süre Kalıcı Likit Mat Ruj - 007 Rosa,Flormar,35451572,849.0,849.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Kiss Me More Uzun Süre Kalıcı Likit Mat Ruj - 020 Assertive,Flormar,35451578,849.0,849.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Golden Rose Brow Colr.tınted Eyebrow Mascara No:04,Golden Rose,35451545,245.0,245.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Golden Rose Eye Glaze Liqudeye Shadow No:08,Golden Rose,35451249,304.0,304.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Flormar Skin Lifting Sıkılaştırma Etkili Parlak Fondöten - 100 Sand,Flormar,34450228,999.0,999.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Pastel Glassy Glow Skin Serum - Aydınlatıcı Cilt Serumu,Pastel,35450994,570.0,570.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Maybelline New York Lifter Liner 010 Main Charac,Maybelline New York,35451970,700.0,700.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Miss Beauty Velvety Kiss Lıps. No:02 Naked,Golden Rose,34450270,190.0,190.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Pastel Express Volume + Lenght Mascara - Maskara,Pastel,35451058,435.0,435.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,L'Oréal Paris True Match Aydınlatan Serum Kapatıcı - 3R 11 ml,L'Oréal Paris,35451917,1300.0,1300.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Ultra Eyeliner Yoğun Renk Veren Kremsi Dokulu Göz Kalemi - 001 Black,Flormar,35450570,499.0,499.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Golden Rose Flash Lash Mascara No:02 Forest Green,Golden Rose,35451887,349.0,349.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Juicy Tint Lip & Cheek Stain No:01 Peach Sorbe,Golden Rose,35451759,334.0,334.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Show By Pastel Baby Balmy Gloss 38 Lovebombing,Show By Pastel,35455807,399.0,399.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Show By Pastel Show Your Happiness Blush - Allık 207 Sunny,Show By Pastel,35451176,275.0,275.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Just Touch Liqud Concealer No:06,Golden Rose,35451258,354.0,354.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Kiss Me More Uzun Süre Kalıcı Likit Mat Ruj - 017 Nudist,Flormar,35451575,849.0,849.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Pastel Daylong Lipcolor Kissproof - Likit Mat Ruj 47,Pastel,35450990,540.0,540.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Maybelline New York Colossal Bubble Maskara,Maybelline New York,35455535,1150.0,1150.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Pastel Queen Mascara,Pastel,35451855,590.0,590.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Ultra Eyeliner Yoğun Renk Veren Kremsi Dokulu Göz Kalemi - 014 Dark Green,Flormar,35450573,499.0,499.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Golden Rose Longstay Precıse Browlıner-101,Golden Rose,35450880,387.0,387.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Sudan Etkilenmeyen Yoğun Pigmentli Mat Göz Kalemi - 114 Blue Sky,Flormar,35450568,329.0,329.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Pastel Magic Milk CC SPF 15 - Cilt Tonu Eşitleyici Krem 51 Medium Deep,Pastel,35451588,775.0,775.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Pastel Plump Up Extra Hydrating Plumping Gloss - Dolgunlaştıran Dudak Parlatıcıs 203 Cotton Candy,Pastel,34450071,405.0,405.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Flormar Nail Enamel Oje - 400 Bright White,Flormar,35990432,79.0,79.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Chubby Contour Stick No:02 Medium Tan,Golden Rose,34450261,314.0,314.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Maybelline Super Stay Teddy Tint Uzun Süre Kalıcı Likit Mat Tint 15 Skinny Dip,Maybelline New York,35452214,1200.0,1200.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Golden Rose Brow Colr.tınted Eyebrow Mascara No:06,Golden Rose,35450843,245.0,245.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Triple Brow Kremsi Dokulu 3'ü 1 Arada Kaş Kalemi - 003 Brown,Flormar,35451782,499.0,499.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Angled Kesik Uçlu Kendinden Fırçalı Asansörlü Kaş Kalemi - 001 Beige,Flormar,35450656,764.0,764.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Mov Glitter Oje No:04(siyah Beyaz),Mov,35451870,84.0,84.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Golden Rose Eye Glaze Liqudeye Shadow No:06,Golden Rose,35451247,304.0,304.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Kiss Me More Uzun Süre Kalıcı Likit Mat Ruj - 009 Intense,Flormar,35451573,849.0,849.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Ultra Thin Asansörlü ve Fırçalı İnce Uçlu Kaş Kalemi - 003 Brown,Flormar,35450654,764.0,764.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Lıpıng My Matte No:06,Golden Rose,35450833,398.0,398.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Maybelline New York Lifter Plump Dudak Parlatıcı 007 Cocoa Zing,Maybelline New York,35451770,1200.0,1200.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Flormar Hafif Kremsi Dokulu ve Doğal Bitişli UV Koruyucu BB Krem - 004 Light/Medium,Flormar,35450791,797.0,797.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Maybelline New York Lifter Glaze Caramel Glow 06,Maybelline New York,35455557,630.0,630.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Golden Rose Keratin Nail Color No:36,Golden Rose,35451634,72.95,72.95,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Show By Pastel Show Your Game Waterproof Gel Eye Pencil - Suya Dayanıklı Jel Göz Kalemi 410,Show By Pastel,35451164,325.0,325.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Pastel Göz Kremi + Göz Altı Kapatıcısı 65 Honeybun,Pastel,35451665,515.0,515.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Pastel Cream Blush - Krem Allık 47 Peachy,Pastel,34450128,285.0,285.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,L'Oreal Paris Inf 32H Fdt 130 True Beige,L'Oréal Paris,35451676,1600.0,1600.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Silk Matte Uzun Süre Kalıcı İpeksi Dokulu Likit Mat Ruj - 005 Autumn Timber,Flormar,35450527,499.5,499.5,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Pastel Dark Matte Lipstick - Koyu Mat Ruj 572 Desert,Pastel,35450971,445.0,445.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose 3D Mega Shıne Lıpgloss No:101 Clear,Golden Rose,35450842,369.0,369.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Angled Kesik Uçlu Kendinden Fırçalı Asansörlü Kaş Kalemi - 002 Light Brown,Flormar,35450657,764.0,764.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Maybelline New York Superlock Brow Glue Med Brown,Maybelline New York,35455526,1100.0,1100.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Pastel Hydro Glow Primer - Aydınlatıcı ve Nemlendirici Makyaj Bazı,Pastel,35451664,630.0,630.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Flormar Skin Lifting Sıkılaştırma Etkili Parlak Fondöten - 050 Light Beige,Flormar,34450225,999.0,999.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Show By Pastel SPF30 Ultra Kapatıcı 304 Nude Pink,Show By Pastel,35451850,445.0,445.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Roll-On Lipgloss  Lemon 3.4 Ml,Golden Rose,34450173,152.0,152.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,L'Oréal Paris Color Riche Dudak Kalemi - 601 Worth It,L'Oréal Paris,35452198,600.0,600.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Velvet Matte Lıpstıck  No:21,Golden Rose,35450963,344.0,344.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Pastel Daylong Lipcolor Kissproof - Likit Mat Ruj 39,Pastel,35450983,540.0,540.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Hd Concealer Hıgh Defınıtıon No:03,Golden Rose,35450864,486.0,486.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Show By Pastel SPF30 Ultra Kapatıcı 306 Caramel,Show By Pastel,35451849,445.0,445.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Kiss Me More Uzun Süre Kalıcı Likit Mat Ruj - 019 Caramel,Flormar,35451577,849.0,849.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Ultra Eyeliner Yoğun Renk Veren Kremsi Dokulu Göz Kalemi - 020 Khaki,Flormar,35450578,499.0,499.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Pastel Daylong Lipcolor Kissproof - Likit Mat Ruj 44,Pastel,35450986,540.0,540.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Pastel X Arzu Sabancı Maskara,Pastel,35455831,890.0,890.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Pastel Bronzer&Highlighter Set Sun Kissed - Bronzlaştırıcı Ve Aydınlatıcı 02 Tan Bronze & Heat Glow,Pastel,35451107,405.0,405.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Sudan Etkilenmeyen Yoğun Pigmentli Mat Dudak Kalemi - 237 Rosy Sand,Flormar,35450599,329.0,329.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Golden Rose Velvet Matte Lipstick No:14,Golden Rose,35990012,344.0,344.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Show By Pastel Show Your Power Liquid Matte Lipstick - Likit Mat Ruj 604,Show By Pastel,35451190,385.0,385.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Chubby Contour Stick No:03 Medium Deep,Golden Rose,34450262,314.0,314.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Show By Pastel Show Your Purity Powder - Pudra 102 Natural Finish,Show By Pastel,35451168,340.0,340.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Doğal Görünüm Veren Fırçalı Kaş Kalemi - 405 Bitter Brown,Flormar,35450651,423.0,423.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Show By Pastel Show Your Power Liquid Matte Lipstick - Likit Mat Ruj 608,Show By Pastel,35451194,385.0,385.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Golden Rose Iconıc Blush Duo No:04 Soft Pink,Golden Rose,34450276,491.0,491.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Show By Pastel Show Your Joy Liquid Blush - Likit Allık 55,Show By Pastel,35451184,320.0,320.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Show By Pastel Baby Balmy Gloss 37 Red Flag,Show By Pastel,35455746,399.0,399.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Show By Pastel SPF30 Ultra Kapatıcı 301 Fair,Show By Pastel,35451832,445.0,445.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Flormar Compact Powder Yoğun Pigmentli Pudra - 090 Medium Rose,Flormar,34450075,649.5,649.5,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Pastel Glow Liquid Eyeshadow - Likit Far 224 Rainforest,Pastel,35451076,340.0,340.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Extreme Tattoo Yoğun Pigmentli Akmayan Jel Göz Kalemi - 012 Blue Dream,Flormar,35450679,700.0,700.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Flormar Doğal Islak Görünüm Veren Yoğun Işıltılı Likit Aydınlatıcı - 001 Star Glow,Flormar,35450787,750.0,750.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Flormar Angled Kesik Uçlu Kendinden Fırçalı Asansörlü Kaş Kalemi - 004 Dark Brown,Flormar,35450659,764.0,764.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Golden Rose Keratın Nail Color Oje No:117,Golden Rose,35451892,88.95,88.95,0,,IN_SALE,2026-02-25
Kozmetik,Tırnak,Miself Pompalı Aseton 200 Ml,Miself,35455635,69.0,69.0,0,"(345,00 TL/Adet)",IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,HMA Dudak Bakım Kremi Nane 10 G.,Homemade Aromaterapi,35380664,489.0,489.0,0,"(48900,00 TL/Litre)",IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Flormar Doğal Islak Görünüm Veren Yoğun Işıltılı Likit Aydınlatıcı - 002 Sunset Glow,Flormar,35450788,750.0,750.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,Golden Rose Perfect Lashes Multivitamin Trans Maskara,Golden Rose,35400736,280.0,280.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Shine Kiss Me More Lls-004 Fall Rose,Flormar,35451977,500.0,500.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Shine Kiss Me More Lls-009 Coffee & Talk,Flormar,35451980,500.0,500.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Shine Kiss Me More Lls-002 Aprct Marmelade,Flormar,35451982,500.0,500.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Shine Kiss Me More Lls-005 Bare Beauty,Flormar,35451978,500.0,500.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Shine Kiss Me More Lls-008 Long Story,Flormar,35451981,500.0,500.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Flormar Shine Kiss Me More Lls-011 Candy,Flormar,35451979,500.0,500.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Maybelline Ruj Lifter Serum Matte 001 Crop Top,Maybelline New York,35455852,1050.0,1050.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,Maybelline Ruj Lifter Serum Satın 106 Maybe Soft,Maybelline New York,35455849,1050.0,1050.0,0,,IN_SALE,2026-02-25
Kozmetik,Dudak Ürünleri,L'Oréal Paris Color Riche Saten Bitişli Ruj 107 Seine Sunset - Nude,L'Oréal Paris,35401869,1350.0,1350.0,0,,IN_SALE,2026-02-25
Kozmetik,Oje,Flormar Nail Enamel Oje - 319 White Dance,Flormar,35990423,79.0,79.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Maybelline New York Instant Anti Age Eraser Kapatıcı - 02 Nude,Maybelline New York,35400378,1200.0,1200.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,L'Oréal Paris Glotion All-In-One Doğal Işıltı 902 - Light Glow 40 ml,L'Oréal Paris,35451919,1150.0,1150.0,0,,IN_SALE,2026-02-25
Kozmetik,Yüz Makyajı,Mny Iar Concealer 00 Ivory,Maybelline New York,35401069,1200.0,1200.0,0,,IN_SALE,2026-02-25
Kozmetik,Göz Makyajı,L'Oréal Paris Mega Volume Collagene 24H Siyah Maskara,L'Oréal Paris,35400590,1300.0,1300.0,0,,IN_SALE,2026-02-25
