product_name,price (TL)
Kinder Joy Kızlara Özel 20 g,38.9
Godiva Kare Çikolata %72 Kakaolu Bittter 60 G,92.0
Beyoğlu Dubaco Dubai Çikolatası  200 g,199.95
Milka Sütlü Çikolata Tablet 80 G,159.9
Beyoğlu İstiklal1968 Tane Fındıklı Sütlü  170 g,179.0
Petito Mini Çekmeceli Çikolata 32 G,40.6
Ülker Kadayıflı Dubai Lezzeti Baton Çikolata 35 g,50.95
Eti Karam Mini Napoliten Çikolata 32 G,42.5
Only Sütlü Çikolata Mini Ayıcıklar 85 g,189.0
Only Sütlü Çikolata Santa Paralar 85 g,189.0
Ülker Dolu Dolu Antep Fıstıklı Sütlü Çikolata 77 g,152.45
Tadelle Sütlü Antep Fıstıklı Tablet Çikolata 60 Gr,64.0
Nestle Classic Fıstık Bitter Kare Çikolata 60 g,98.9
Tadelle Sütlü Fındıklı Tablet Çikolata 60 Gr,49.0
Ferrero Kinder Surprise 20 G,54.0
Petito Bitter Sütlü Çubuk Çikolata 15 Gr,17.45
Godiva Lokma Fındıklı Çikolata 130 G,280.0
Beyoğlu Matchico Tablet Çikolata 95 g,95.0
Bonheur Sütlü Tablet Çikolata 80 g,49.5
Şölen Ozmo Fun Meslek 23 G,26.5
Eti Çikolata Keyfi Sütlü 34 G,29.75
M&M's Çikolatalı 45 Gr,54.95
Ülker Tablet Çikolata Sütlü 70g,93.95
Godiva %90 Bitter Çikolata Kare 52 g,92.0
Kahve Dünyası Tambol Çilekli Milföy Dolgulu Sütlü Çikolata 100 g,89.95
Ülker Çikolata İstanbul 35 g,45.7
Eti Sütlü Çikolata 60 g,67.0
Kinder Joy Kızlara Özel 3'lü Paket 3 x 20 g,111.5
Milka Üzüm Fındıklı Tablet Çikolata 80 g,159.9
Only Sütlü Çikolata Noel Baba 100 Gr,229.0
Milka Çilekli Yoğurtlu Çikolata 100 Gr,159.9
Bonheur Sütlü Portakal Draje 60 G,81.0
Nestlé Classic Sütlü Tablet 65 Gr,86.95
Nestle Damak Antep Fıstıklı Sütlü Çikolata 70 G,114.5
Eti Fındıklı Kare Çikolata 60 G,70.0
Milka Tablet Oreo 100 g,159.9
Ülker Antep Fıstıklı Beyaz Kare Çikolata 65 Gr,106.95
Bonheur Sütlü Badem Draje 60 G,81.0
Nestle Artizan İşi Antep Fıstıklı & Fındıklı Beyaz Çikolata 60 g,105.0
Eti Karam Bademli Portakallı Çikolata 70 G,102.0
Toblerone Çikolata 35 Gr,42.5
Beyoğlu Dubaco Dark Dubai Çikolatası Bitter 95 g,120.0
Şölen Ozmo Cornet Sütlü 25 Gr,15.9
Werther's Original Karamelli 150 g,199.9
Werther's Original Soft Caramel Şekerleme 100 g,179.9
Bonheur Bitter Fıstık Draje 60 G,129.0
Bonheur Bitter Portakal Draje 60 G,86.5
"Milka Bonibon 3x24,3 G Tüp",159.9
Ülker Antep Fıstıklı Ve Kadayıflı Beyaz Çikolata 60 g,75.0
Godiva Sütlü Karamelli Tablet Çikolata Aslan 86 G,152.0
After Eight Thin Dark Chocolate Thins 200 Gr,269.0
Milka Oreo Sandwich Çilek Aromalı 92 g,159.9
Kinder Bueno Çikolata 43 g,43.9
Bonheur Mini Kahveli Draje 60 G,79.9
Ritter Sport Sprot Biscuit Çikolata 100 Gr,349.95
Milka Çikolata Rüyası 100 g,159.9
Godiva Chocolate Domes Duble Çikolata 130 G,280.0
Godiva Kare Çikolata Badem Bitter 60 G,92.0
Ülker Kanky Sütlü Krema Dolgulu Mini Yumurta 70 g,81.25
Godiva Tuzlu Karamelli Sütlü Kare Çikolata 60 g,92.0
Bonheur Sütlü Fıstık Draje 60 G,115.5
Bonheur Resital Çakıl 20 G,33.9
Toffifee Fındıklı Karamelli Çikolata 125 Gr,129.95
Feastables MrBeast Milk Çikolata Bar 60 g,229.0
Ülker Antep Fıstıklı Ve Şöbiyetli Beyaz Çikolata 60 g,85.0
Merci Finest Selection Çikolata 250 Gr,299.0
Şölen Ozmo Yumurta 20 G,40.0
Nestle Damak Tablet İnci Kare 60 G,95.95
M&M's Çikolatalı Draje 100 Gr,104.9
Eti Karam %45 Bitter Kare 60 G,56.95
Ferrero Kinder Fındıklı Çikolata Topları 85 g,279.0
Ritter Sport Sprot Acıbadem Çikolata 100 Gr,349.95
Ritter Sport Çilek-Yoğurt Dolgulu Çikolata 100 Gr,349.95
Eti %27 Bütün Fındıklı Baton Çikolata 30 G,37.5
Werther's Original Eclair Şekerleme 100 G,179.9
Mr.Beast Milk Almond Çikolata 60 g,229.0
Beyoğlu Angel Hair 170 g,179.0
Bonheur Bitter Badem Draje 60 G,86.5
Şölen Ozmo Yumurta 2'li 2x20 G,82.9
Ritter Sport Rıtter Coconut 100 Gr,349.95
Ritter Sport Cornflakes 100 Gr,349.95
Toblerone Fruit And Nuts Çikolata 100 g,120.0
Toblerone Crunchy Almonds Çikolata 100 g,120.0
Bonheur Sütlü Üzüm Draje 60 G,81.0
Toblerone 100 Gr,120.0
Bonheur Meyveli Çakıl Tüp 20 G,33.9
Eti Karamelli Patlaklı Kare Çikolata 57 G,67.0
Bonheur Beyoğlu Çikolatası 30 G,39.9
Ritter Sport Tane Bademli Sütlü Çikolata,349.95
Godiva Bitter Ganajlı Tablet Çikolata Kalp 86 G,152.0
Eti Karam %27 Antep Fıstıklı 28 G,55.0
Bonheur Bitter Fındık Draje 60 G,129.0
Bonheur Bitter Üzüm Draje 60 G,86.5
Eti Petito Bol Sütlü Gofret 26 G,13.75
Ritter Sport Fındıklı Çikolata 100 Gr,349.95
Ülker Yupo Draje Tüp 20 G,20.0
Lindt Excellence %99 50 G,589.95
Milka Fındıklı Sütlü Tablet Çikolata 80 g,159.9
Ritter Sport Rıtter Beyaz Fındık 100 Gr,349.95
Şölen Ozmofun Sütlü Çikolata,26.5
Lindt Lindor Beyaz Tablet Çikolata 100 g,429.95
Eti Keyfince Sütlü Çikolata 70 G,79.45
Milka Milkinis Süt Dolgulu Çikolata 87 G,159.9
Lindt Excellence Dark Orange 100 Gr,539.95
Lindt Excellence Dark Çikolata 100 g 85% Kakao,549.95
Eti Antep Fıstıklı Kare Tablet Çikolota 60 G,102.0
Petito Doypack 72 G,94.4
M&M's Crispy Draje 36 G,54.95
Reese's Two Cups 42 G,84.9
Reese's Nutrageous Yer Fıstıklı Sütlü Çikolatalı Bar 47 g,99.9
Carrefour Dubai Çikolatası 200 g,475.0
Lindt Lindor Bitter Tablet Çikolata 100 g,429.95
Kinder Joy Erkeklere Özel 3'lü Paket 3 x 20 g,111.5
Lindt Lindor Milk Sütlü Tablet Çikolata 100 g,429.95
Milka Bonibon Tekli 24 G,55.0
Eti Bol Antep Fıstıklı Çikolata 30 G,55.0
Ferrero Cremıge Weihnachtskugeln Hazelnut 100 g,299.0
Ferrero Grand Ferrero Rocher 125 g,499.0
Ferrero Weihnachtskugeln Rentıer 180 g,499.0
Ferrero Grand Raffaello 125 g,499.0
Lindt Excellence Milk Çikolata 100 Gr,539.95
Ritter Sport Bitter Tane Fındıklı 100 Gr,349.95
Elit Antep Fıstıklı Bitter Draje 100 Gr,214.9
Bonheur Sütlü Fındık Draje 60 G,115.5
Elit Badem Bitter Draje 125 Gr,165.9
Elit Fındık Bitter Draje 125 Gr,191.9
Schogetten Yoğurt ve Çilek Aromalı Çikolata 100 g,179.9
Schogetten Dark Chocolate 100 g,179.9
Schogetten Alpine Milk Hazelnuts 100 g,179.9
Eti Gold Karamelize Beyaz Çikolata Ve Bütün Antep Fıstıklı Çikolata 60 G,102.0
Lindt Extra Creamy Milk 80 g,374.95
Godiva Kare Antep Fıstıklı Karamelli Çikolata 60 G,128.0
Schogetten Alpine Milk Chocolate 100 g,179.9
Milka Oreo Sandwich  Çikolata 92 Gr,159.9
"Ülker Kanky Bulut Kornet Gofret 26,5 g",19.35
Lindt Extra Creamy Milk Hazelnut 80 g,374.95
Lindt Extra Creamy Milk Salt Caramel 80 g,374.95
Baron Sütlü Dolgulu Yuvarlak Figürlü Pralin 100 g,199.0
Baron Sütlü Dolgulu Mini Toplar Pralin 100 g,199.0
Baron Sütlü Drajeli Yılbaşı Ağacı Çikolata 95 g,229.0
Lindt Excellence Dark Çikolata 100 g 70% Kakao,539.95
Nestle Artizan İşi Antep Fıstıklı & Fındıklı Bol Sütlü Çikolata 60 g,105.0
Eti Keyfince Rulo Gofret Parçacıklı Çikolata 70 G,79.45
Baron Sütlü Dolgulu Figürlü Sütlü Pralin 100 g,199.0
Nestle Damak Hediyelik Çikolata 176 G,425.0
Şölen Milango Fındıklı 243 G,300.0
Şölen Milango Antep Fıstıklı 243 G,400.0
Ülker Jole Karışık Meyveli Şeker 350 G,75.0
Elit Madlen Çikolata 288 g,549.0
Ülker Buklet İkramlık Çikolata 208 G,199.0
Elit Gourmet Collection 170 g,429.0
Şölen Milango Fındıklı Çikolata Kg,950.0
Şölen Milango Antep Fıstıklı Çikolata Kg,1250.0
Nestle 1927 Madlen 188 g,249.9
Nestle Damak Antep Fıstıklı Sütlü Çikolata Poşet 151.2 g,169.9
Lindt Excellence Caramel W Touch Of Sea,251.9
Eti Çikolata Vişneli Karamelli 200 g,203.0
Werther's Original Soft Caramel Şekerleme 48 g,45.9
Werther's Original Karamelli 50 g,45.9
Marabou Oreo Bites Sütlü Çikolata Kaplı Bisküvi Parçacıklı 140 g,229.9
Marabou Daim Rolls,108.9
Marabou Sütlü Çikolata Rolls 74 g,108.9
Cote D'Or Blok Sütlü Tam Fındık Çikolata 180 g,279.9
Ülker Çikolata Truffle Kakolu Krema Dolgulu Dökme kg,540.0
Elif Üzüm Bitter Draje 125 g,87.5
Kahve Dünyası Lavi Karışık Dolgulu Çikolata 400 g,437.9
Heidi Grand'Or Bademli Bitter Çikolata 100 g,135.0
Heidi Grand'Or Badem Antep Beyaz Çikolatalı 100 g,135.0
Heidi Extreme %85 Bitter Çikolata 80 g,111.5
Heidi Grand'Or Sütlü Fındıklı Çikolata 100 g,135.0
Kinder Minik Noel Babalar 45 Gr,239.0
"Milka Milkinis Süt Dolgulu Çikolata 43,75 Gr",45.0
Divan Bitter Ve Sütlü Madlen Çikolata 370 g,384.0
Ülker Kanky Mini Yumurtalar 70 g,590.0
Ülker Buklet Dolgulu Çikolata 200 Gr,145.0
Ülker Select Dolgulu İkramlık Çikolata 240 G,230.0
Lindt Excellence Dark Chocolate %78 100,244.9
Lindt Swiss Classic Mılk 100 Gr,191.0
Ülker Ece İkramlık Çikolata Fındıklı 458 Gr,249.0
Kinder Schoko Bons 125 g,299.0
Lindt Excellence Dark Çilekli Çikolata 100g,244.9
S.Werder Marzipan Bitter Çikolata Kaplı Badem Ezmesi 100 Gr,81.9
Kinder Happy Hippo 5'li Bisküvi 103 G,249.0
Eti  Hediyelik Fındıklı Çikolata 300 g,323.95
Eti Çikolata Burçak 15 Gr,15.3
Lavi 6 Çeşit Çikolata   250 g,274.9
Mini Tambol Mix  234 g,279.9
Kinder Surprise Maxi 100 Gr,276.0
Crunch Mini Yumurtalar 148 g,164.9
Ülker Draje Vişne 100 g,80.0
Nesquik Mini Yumurtalar 148 g,164.9
Şölen Chocodans Yıldız Fındıklı Çikolata 125 g,87.0
Ülker Draje Bitter Badem 100 g,80.0
Ece Çıtır Kadayıf ve Bütün Antep Fıstıklı 300 g,249.0
Kinder Chocolate Yarım Metre 300 g,317.0
Kahve Dünyası Nello 250 g,259.0
Hershey's Cookies N'Cream 43 G,89.9
Godiva Masterpieces Gold Box Çikolata 192.3 g,400.0
Elit Şemsiye Çikolata 30 G,35.9
Ferrero Rocher Tanne 150 g,599.0
Şölen Mojee Fındık Kramalı Sütlü Kg,750.0
Only Sütlü Çikolata Minik Sanatlar 85 g,135.5
Heidi Beyaz Çikolatalı Kardan Adam 20 g,69.0
Only Krema Ve Dolgulu Sütlü Çikolata 100 g,240.5
Nestle Mini Keyifler Fındık Parçacıklı Çikolata 156 g,230.0
Damak Baklava Çikolata Poşet 126 g,169.9
Divan İn Bakery Madlen Çikolata 500 g,352.0
Ülker Golden Karamelli Beyaz Çikolata 60 G,52.0
"Ferrero Bitter ve Sütlü Çikolata Kaplamalı Sıvı Kahve Dolgulu Çikolata 62,5 g",169.0
Lindt Teddy Gold Sütlü Çikolata 40 G,299.5
Ragusa Blond Caramelise Çikolata 100 Gr,76.9
Lindt Lindor Assort Pillar 75 Gr,399.9
Lindt Santa Mini Perforation 5X10 Gr,399.5
Elit Luxury Pralines Çantalı Mor Kutu 228 g,429.0
Ülker Toffe Karamelli Yumuşak Şeker 350 g,75.0
Ülker Fındıklı Sütlü Çikolata Kaplı Draje 100 g,59.9
Ülker Bisküvili Sütlü Çikolata Kaplı Draje 100 g,39.9
Ülker Çikolata Truffle Fındık Dolgulu Hediye Kutu 289 g,300.0
Ülker Çikolata Truffle Fındık Krema Dolgulu Dökme kg,540.0
Lindt Lindor Assorted 137 g,329.95
Lindt Lindor Cornet Milk 137 g,329.95
Lindt Swiss Milk 300 Gr,570.0
Marabou Mısır Gevrekli Sütlü Daim Bites Çikolata 145 g,229.9
Cote D'Or Blok Koyu Badem Çikolata 180 g,279.9
Carrefour Taco Baharatlı Mısır Cipsi 130 g,26.0
Cheetos Fırından Biftek Aromalı Mısır Çerezi Aile Boy 40 g,25.0
Carrefour Tırtıklı Sade Patates Cipsi 150 g,38.5
Carrefour Düz Sade Patates Cipsi 150 g,38.5
Çerezza Popcorn Patlamış Mısır Süper Boy 80 g,34.4
Cheetos Fırından Peynir Aromalı Mısır Çerezi Aile Boy 40 g,25.0
Doritos Taco 218  g,79.95
Çerezza Sinema Peynir Soğan Aromalı Mısır Çerezi Parti Boy 170 g,49.5
Carrefour Süt Mısır Aromalı Mısır Çerezi 130 g,26.0
Ruffles Ori ginals Patates Cipsi Parti Boy 160 g,67.5
Carrefour Acı Baharat Çeşnili Patates Cipsi 135 g,38.5
Çerezza Dev Yer Fıstıklı Mısır Çerezi Parti Boy 145 g,57.3
Çerezza Tv Süt Mısırı Aromalı Mısır Çerezi Süper Boy 117 g,49.5
Cheetos Fırından Fıstık Aromalı Mısır Çerezi Aile Boy 40 g,25.0
Master Potato Soğanlı&Ekşi Kremalı Cips 60 g,39.95
Lay'S Klasik Parti Boy 160 g,67.5
Züber Noutos Yoğurt Ve Mevsim Yeşillikleri 55 g,71.0
Lay’S Fırından Parti Boy 134 g,67.5
Züber Noutos Ekşi Krema Ve Soğan 55 g,71.0
Çerezza Acı Baharatlı Mısır Çerezi Süper Boy 117 g,49.5
Ruffles Originals Patates Cipsi Mega Boy 193 g,82.95
Lay’S Fırından Süper Boy 134 g,60.95
Züber Noutos Fırınlanmış Nohut Cipsi %100 Fıstık Ezmeli 55 g,71.0
Ay-Pop Ekonomik Boy Klasik Patlamış Mısır 130 g,50.0
Peyman Nutzz Popcorn Klasik 105 Gr,34.95
Çerezza Dev Baharatlı Domates Sosu Aromalı Mısır Çerezi Parti Boy 150 g,57.3
Carrefour Vegie Kajun Baharatlı Nohut Cipsi 56 g,24.9
Master Patato Orijinal Patates Cips 60 g,39.95
Ruffles Ketçap Aromalı Patates Cipsi Parti Boy 160 g,67.5
Lay'S Baharatlı Parti Boy 160 g,67.5
Lorenz Curly Peanut Classic Corn Chips 120 g,44.95
Doritos Nacho 185 g,72.95
Ay-Pop Aile Boyu Klasik Popcorn 85 g,23.5
Doritos Nacho 218 g,79.95
Carrefour Kids Süt Mısırlı Nohut Cipsi 56 g,24.9
Doritos Turca 130 g,58.95
Züber Noutos Nohut Cipsi Ege Baharatlı 55 g,71.0
Lay'S Klasik Mega Boy 193 g,82.95
Çerezza Sinema Peynir Soğan Aromalı Mısır Çerezi Süper Boy 117 g,49.5
Carrefour Veggie Tatlı Acı Baharat Çeşnili Nohut Cipsi 56 g,24.9
Cheetos 3'lü Paket Mısır Çerezi 60 g,36.0
Ay-pop Karışık Meyve Aroma Kaplamalı Patlamış Mısır 50 g,23.5
Nutzz Popzz Fıstık Ezmeli Mısır Çerezi 90 g,29.95
Master Potato Acı & Baharatlı Cips 160 g,120.0
Ay-pop Kakao Aroma Kaplamalı Patlamış Mısır 50 g,23.5
Ay-pop Karamel Aroma Kaplamalı Patlamış Mısır 50 g,23.5
Master Potato Orjinal Patates Cipsi 160 g,120.0
Lays Ruffles Doritos Avantaj Paketi 306 g,99.9
Ay-Pop Peynirli Patlamış Mısır 65 g,23.5
Master Nut Fıstık Ezmeli Acı Biberli Mısır Cipsi 100 g,37.5
Lay’S Yoğurt & Mevsim Yeşillikli Parti Boy 160 g,67.5
Cheetos Fırından Peynir Aromalı Mısır Çerezi 75 g,39.95
Lays Deniz Tuzlu Ve Trüf Tadında 125 g,60.95
Züber Noutos Nohut Cipsi Chili 55 g,71.0
Züber Noutos Nohut Cipsi Kajun Baharatlı 55 g,71.0
Doritos Storm Bi'Tık Acı 125 g,58.95
Doritos Nacho 130 g,58.95
Lay'S Baharatlı Süper Boy 125 g,60.95
Casa Fiesta La Fiesta Tortilla Cips 450 G,217.9
La Fiesta Barbekü Tortilla Cips 200 g,139.9
Takis Fuego Kırmızı Acı Biber ve Misket Limonu Aromalı Mısır Cipsi 100 g,165.75
Carrefour Veggıe Tatlı Barbekü Aromalı Çeşnili Karabuğday Cipsi 56 g,34.9
Master Nut Fıstık Ezmeli Deniz Tuzlu Mısır Cipsi 100 g,37.5
Master Potato Sogan & Ekşi Kremalı Cips 160 g,120.0
Gong Pops Peynirli Acılı 80 G,46.75
Long Chips Soğan Ve Ekşi Krema Aromalı 75g,106.9
Takis Blue Heat Limon Aromalı Mısır Çerezi 90 g,194.93
Lay’S Yoğurt & Mevsim Yeşillikleri Süper Boy 125 g,60.95
Çerezza Muhabbet Klasik 60 g,30.0
Lay'S Klasik Süper Boy 125 g,60.95
Master Puff Acı Ketçap Aromalı Mısır Cips,30.0
Crax Thins Tatlı Biber Ekşi Krema 110 g,40.0
Topzcorn Air Popcorn Coated Caramel  100 g,60.0
Fropie Fırınlanmış Nohut Cipsi Tütsülenmiş Biber Çeşnili 50 g,59.9
Doritos Shots Taco 30 g,20.0
Khao Shong Karışık Pirinç Kraker 180 G,310.0
Gong Pops Orijinal Lezzet 80 G,46.75
Gong Pops Baharatlı Çeşnili 80 G,46.75
Peyman Nutzz Popcorn Karamelli 90 g,34.95
Nutzz Popzz Acı Baharat Aromalı Mısır Çerezi 90 g,29.95
Nutzz Popzz Soğan Aromalı Mısır Çerezi 90 g,29.95
Züber Kajun Baharatlı Fırınlanmış Nohut Cipsi 75 g,85.45
Ruffles Peynir Ve Soğan Aromalı Patates Cipsi Süper Boy 125 g,60.95
Doritos Taco  185 g,72.95
Peyman Nutzz Popcorn Yer Fıstıklı & Bademli 85 Gr,34.95
Master Potato Barbekü Çeşnili Patates Cipsi 160 g,120.0
Poco Loco Tortilla Cips,286.9
Eti Gong Pops Peynir Acı 50 g,35.65
Poco Loco Deniz Tuzlu Mısır Cips,208.5
Crax Thins Mexican Chili 110 g,40.0
Topzcorn Deniz Tuzlu Popcorn 105 g,35.0
Fropie Fırınlanmış Nohut Cipsi Mevsim Yeşillikli 50 g,59.9
Ay-Pop Bahçe Bitkileri Soslu Patlamış Mısır 65 g,23.5
Ay-Pop Süt Mısırlı Patlamış Mısır 65 g,23.5
Ay-Pop Acılı Patlamış Mısır 65 g,23.5
Nutzz Popzz Peynir Aromalı Mısır Çerezi 100 g,29.95
Long Chips Sade 75g,106.9
Long Chips Yengeç Aromalı 75g,106.9
Eat Real Domates Fesleğen Nohut Cipsi,99.9
Brets Keçi Peyniri Chili Biber Patetes Cipsi,269.0
Brets Jura Peynirli Patates Cipsi 125 Gr,269.0
Bibigo Atıştırmalık Yosun Çerezi  5g x3  15 g,224.9
La Fiesta Peynirli Tortilla Cips 200 g,139.9
Doritos Hot Corn 180 g,72.95
Takis Ninja Teriyaki Aromalı Mısır Cipsi 90 g,162.5
Gong Pops Meksika Taco Aroma Çeşnili Mısır Patlağı 80 G,44.0
Takis Volcano Peynir ve Acı Biber Çeşnili Mısır Cipsi 100 g,221.0
Rubio Siyah Türüf Mantarı Aromalı Patetes Cips,229.0
Eat Real Hummus Chips 45 Gr,99.9
Mamazita'S Nacho Cipsi 450 g,294.9
Eti Gong Pops Bal Hardal 50 g,35.65
Khao Shong Wasabi Kaplı Bezelye 120 G,293.0
Topzcorn Kettle Popcorn Tatlı Tuzlu 160 g,50.0
Cheetos Fırından Antep Fıstığı Aromalı 75 g,39.95
Long Chips Acı Biber Aromalı 75g,106.9
Ülker Pötibör Bisküvi 4x200 Gr,94.0
Ülker Çubuk Kraker Sade 40 Gr,6.25
Eti Burçak Sütlü Çikolatalı 114 Gr,26.6
Eti Gong 64 g,19.95
Eti Burçak 131 Gr,18.03
Eti Puf Renkli 18 Gr,6.15
Eti Crax Sade Çubuk Kraker 85 g,11.5
Eti Burçak 3 Parça 393 Gr,51.75
Eti Puf Hindistan Cevizli 16 Gr,6.15
Ülker Pötibör Bisküvi 175 Gr,30.75
Ülker Saklıköy Sütlü Kremalı Bisküvi 100 Gr,23.45
Eti Puf Kakaolu 18 Gr,6.15
Eti Kakaolu Bisküvi 125 g,25.75
Crax Sade 40 g,6.0
Eti Gong Sütlü Kakao Kaplamalı 30 g,19.95
Ülker Probis Şeker İlavesiz Bisküvi 101 g,29.5
Eti Burçak Tuzlu Zeytinli Bisküvi 91 G,17.12
Ülker Biskrem Kakaolu Bisküvi 100 Gr,25.45
Eti Puf Kırmızı Meyve Dolgulu 20 Gr,7.15
Eti Burçak Şekeri Meyvelerden 50 g,15.75
Eti Balık Mini Mısırlı 70 G,22.5
Eti Etibör Petit Beurre 400 Gr,62.95
Eti Susamlı Çubuk Kraker 56 g,13.95
Eti Yulaflı 125 Gr,18.03
Eti Burçak Sütlü Kakao Kremalı Bisküvi 100 g,18.03
Ülker Susamlı Çubuk Kraker 70 Gr,13.45
Ülker Çokoprens Bisküvi 10'lu,50.95
Eti Burçak Karam Çikolatalı 114 G,26.6
Eti Nero Kakaolu Bisküvi 330 G,74.25
Ülker Haylayf Bisküvi 64 Gr,12.75
Eti Susamlı Çubuk 120 Gr,27.95
Ülker Biskrem Kakaolu Bisküvi Büyük Boy Poşet 200 Gr,40.9
Eti Kremalı Bisküvi Sade 61 g,13.2
Eti Puf Gold 20 g,7.15
Şölen Biscolata Stix 40 Gr,30.0
Eti Form Çikolata Kaplı Lifli Bisküvi 50 g,37.6
Eti Tutku Eti Tutku 210 Gr,52.85
Ülker Kat Kat Tat Fındıklı Milföy 25 Gr,10.0
Eti Burçak Tuzlu Çörekotlu Bisküvi 91 G,17.12
Ikram Ülker İkram Çikolatalı Kremalı Bisküvi 3x84 Gr,54.0
Eti Form Tarçınlı Fındıklı Kepekli Bisküvi 40 g,15.45
Eti Form Tam Çavdarlı Ekşi Mayalı 45 Gr,14.45
Eti Burçak Kurabi Bademli 150 g,30.42
Eti Yulaflı 3'lü 399 g,51.75
Ülker Çubuk Kraker 80 G,11.75
Eti Burçak Kurabi Yulaflı Kakao 198 Gr,42.63
Eti Burçak Tuzlu Zeytinli Bisküvi 3 Parça Paket 273 G,50.02
Eti Form 5'li 225 Gr,66.5
Şölen Biscolata Mood 125 Gr,65.0
Eti Balık Kraker 160 G,37.45
Ülker Altınbaşak Tahıl Cipsi Taco Aromalı&Kinoalı Çerez 50 g,17.95
Ülker Hanımeller Mahlepli Tuzlu Kurabiye 81 G,20.45
Benlian Keten Tohumlu Ayçiçeği Çekirdekli Pirinç Patlağı 100 g,66.0
Eti Benimo 80 Gr,30.0
Eti Tutku Eti Tutku Mozaik Çikolata 100 Gr,25.45
Şölen Ozmo Hoppo Bisküvi 40 Gr,25.0
Eti Cin Lokmalık 114 Gr,25.75
Eti Burçak Sultani 3 Parça 390 Gr,51.77
Eti Sultani 123 Gr,18.03
Oreo Double Stuff 170 Gr,119.9
Haribo Altın Ayıcık 80 G,37.5
Haribo Jelly Solucan 80 G,39.5
Haribo Berries 80 G,39.5
Haribo Tropifrutti 80 G,39.5
Haribo Ekşii Miami 70 g,39.5
Haribo Chamallows 70 G,39.5
Haribo Altın Ayıcık 160 G,68.0
Haribo Altın Ayıcık Ekşili 70 G,39.5
Haribo Diş 80g,39.5
Ülker Bonbon Rulo Şeker Naneli 36 G,20.0
Olips Keskin Mentol 28 G,28.75
Haribo Çikolata Dolgulu Marshmallow 62 G,39.5
Haribo Sour Worms 70 G,39.5
Haribo Starmix 160 G,68.0
Haribo Ekşi Mix 140 g,68.0
Ülker Yupo Vampir Dişi 80 G,16.25
Ülker Yupo Kolalı Jelly Şekerleme 80 G,16.25
Haribo Chamalows Rubino 70 G,39.5
Haribo Happy Cola 160 G,68.0
Ülker Yupo Meyve Bahçesi Jelly Şekerleme 80 G,32.5
Ülker Yupo Çokojelo Böğürtlenli 20 G,12.5
Haribo Chamallows 150 G,68.0
Olips Mentollü Poşet 76 G,72.5
"Mentos Meyveli Şeker Çiğnenen Drajeli 37,5 Gr",22.5
Ülker Yupo Solucan Jelly Şekerleme 80 G,32.5
Haribo Veggy Mix Meyve Aromalı Yumuşak Şekerleme 80 g,39.5
"Olips Mini Mints Nane 12,5 Gr",40.0
Ülker Yupo Ayıcık Şekerleme 80 G,32.5
Mentos Clean Breath 2 Saat Nane Aromalı Tablet Şeker 35 Gr,75.0
Haribo Mini Goldbear Maxi Bag 200 Gr,94.5
Yupo Karpuz 80 g,32.5
Olips C Vitamini 28 g,34.5
Kent Portakallı Tofita 47 G,28.75
Ülker Yupo Jelly Portakal Halkası 70 G,32.5
Olips Mini Mints Nane Okaliptus 12.5 g,40.0
Olips Nane 28 G,28.75
Haribo Mega Roulette 45 Gr,23.5
Ülker Yupo Çokojelo Portakallı 20 G,12.5
Kent Çilek Aromalı Tofita 47 G,28.75
Olips Orman Meyveli Şeker 28 Gr,28.75
Ülker Yupo Draje Tüp 3x20 G,55.0
"Olips Mini Mints Karpuz 12,5 Gr",40.0
Koska Kağıt Helva 45 Gr Paket,20.75
Kent Missbon Tereyağlı Şeker 43 G,28.75
Kahve Dünyası Bonte Sütlü Çikolata Kaplı Bisküvi 40 g,50.9
Olips Çiğne Elma Aromalı 47 g,28.75
Jelibon Sour Patch Kids 80 G,47.0
Haribo Starmix Meyve Ve Kola Aromalı Şekerleme 200 g,94.5
Olips Mentollü 28 G,28.75
Olips Şeftali Ve Frambuaz Aromalı 28 g,28.75
"Mentos Naneli Şeker Çiğnenen Drajeli 37,5 Gr",22.5
Olips Mini Mints Mango 12.5 g,40.0
Milka Bonibon 36 g,55.0
Jelibon Sour Patch Kids 160 G,89.9
Yupo Çilek 80 g,32.5
Kent Olips C Vitaminli Stick 28 G,28.75
Olips Cool Menthol 28 g,34.5
Nestle Polo Naneli Şeker 34 G,26.9
"Ülker Pastil Zencefil Zerdeçal Propoplis 22,4 g",50.0
Kremini Ahududulu Toffe 44 g,20.0
Haribo Promosyon Chamallows P&W 88 g,39.5
Jelibon Sour Patch Kids Çilek Aromalı 80 g,47.0
Jelibon Sour Patch Kids Tropical 160 g,89.9
Jelibon Sour Patch Kids Şeftali Aromalı 80 g,47.0
Jelibon Sour Patch Kids Şeftali Aromalı 160 g,89.9
Jelibon Sour Patch Kids Tropical 80 g,47.0
Jelibon Sour Patch Karpuz 80g,47.0
"Tofita Yumiyum Çilek 6,7 Gr",7.25
Olips Limon&Portakal C Vitaminli 76 G,72.5
Ülker Bonbon Rulo Şeker Meyveli 36 G,20.0
"Ülker Pastil Okaliptus Mentol Nane 22,4 G",50.0
Olips Çilek 28 G,28.75
Yupo Jelly Metre Çilek Aromalı Yumuşak Şekerleme 50 g,17.5
Koska Dondurma Külah 36 g,32.75
Ülker Yupo Eğlenjeli Donduma Şekilli 80 g,32.5
Kent Böğürtlen Aromalı Tofita 47 G,28.75
