tarih,grup_id,urun_adi,fiyat
2026-02-24 18:30:07,79,Konserve Kavanozu 1 Lt,14.95
2026-02-24 18:30:07,81,Superfresh Tavuk Dönerli Dürüm Tost 180 Gr,109.95
2026-02-24 18:30:07,81,Superfresh Çıtır Soğan Halka Kroket 450 Gr,139.95
2026-02-24 18:30:07,81,Superfresh Hamburger Köfte 500 Gr,649.95
2026-02-24 18:30:07,81,Süperfresh Pizza 4 Lü King 780 Gr,299.95
2026-02-24 18:30:07,81,Süperfresh Milföy 1 Kg,169.95
2026-02-24 18:30:07,82,Sleepy Yüzey Temizlik Havlusu 100 lü,99.95
2026-02-24 18:30:07,83,Ülker Ballı Bademli Krokanlı Sütlü Çikolata 60 Gr,56.95
2026-02-24 18:30:07,83,Ülker Antep Fıstıklı Milfoy 28 Gr,20.0
2026-02-24 18:30:07,83,Ülker Bitter Kare Çikolata %60 Kakaolu 60 Gr,69.95
2026-02-24 18:30:07,83,Ülker Kremalı Sandviç Bisküvi 8'li 488 Gr,94.5
2026-02-24 18:30:07,83,Caramio Bitter Baton Çikolata 35 Gr,14.95
2026-02-24 18:30:07,83,Ülker Çizi Peynirli Kraker 4'lü 280 Gr,56.0
2026-02-24 18:30:07,83,Ülker Bütün Antep Fıstıklı Sütlü Baton Çikolata 30 Gr,52.5
2026-02-24 18:30:07,83,Ülker Albeni Tane Tane 29 Gr,28.0
2026-02-24 18:30:07,83,Ülker Bütün Antep Fıstıklı %60 Bitter Çikolata 65 Gr,104.95
2026-02-24 18:30:07,83,Alpella 3Gen Beyaz Gofret 28 Gr,16.0
2026-02-24 18:30:07,83,Ülker Kremalı Rondo Çilekli Bisküvi 61 Gr,13.0
2026-02-24 18:30:07,83,Ülker Metro Sütlü Çikolatalı Kaplı Karamel & Nugalı Bar 36 Gr,17.0
2026-02-24 18:30:07,83,Biskrem Kakaolu 100 Gr,25.0
2026-02-24 18:30:07,83,Dankek Pöti Muffin Kek Meyveli 35 Gr,10.0
2026-02-24 18:30:07,83,"Ülker Çilekli Kanky Bulut Kornet Gofret 26,5 Gr",19.0
2026-02-24 18:30:07,83,Ülker 8 Kek Mini Muzlu 162 Gr,44.95
2026-02-24 18:30:07,83,Ülker Çilekli Mini Dankek Tart 150 Gr,54.95
2026-02-24 18:30:07,83,Ülker Çilekli Mini Kekstra 150 Gr,54.95
2026-02-24 18:30:07,83,Ülker Olala Tiramisu Dolgulu Kek 45 Gr,25.0
2026-02-24 18:30:07,83,Ülker Dankek Mousse Kek 45 Gr,25.0
2026-02-24 18:30:07,83,Ülker Çokonat Baklava 30 Gr,25.0
2026-02-24 18:30:07,83,Ülker Dido Trio Colors Çilekli 36.5 Gr,22.0
2026-02-24 18:30:07,83,Ülker Muzlu Mini Halley 66 Gr,22.0
2026-02-24 18:30:07,83,Ülker Kakao Kremalı Bisküvi 61 Gr,13.0
2026-02-24 18:30:07,83,Hanımeller Zeytinli Biberiyeli Tuzlu Kurabiye 81 Gr,20.0
2026-02-24 18:30:07,83,Ülker Çizi Çıtır Atıştırmalık Tulum Peynir & Köz Biber 80 Gr,30.0
2026-02-24 18:30:07,83,Ülker Altınbaşak Tahıl Cipsi 50 Gr,22.0
2026-02-24 18:30:07,83,Ülker Çizi Çıtır Atıştırmalık Peynir & Soğan 80 Gr,30.0
2026-02-24 18:30:07,83,Ülker Hanımeller Frambuaz Soslu Kurabiye 150 Gr,43.0
2026-02-24 18:30:07,83,Ülker Biskrem Cookie 80 Gr,25.0
2026-02-24 18:30:07,83,Ülker Çikolata Fındık Rüyası 75 Gr,69.95
2026-02-24 18:30:07,83,Ülker Badem Kraker Sade 38 Gr,9.0
2026-02-24 18:30:07,83,Ülker Halley Muzlu Pasta Tadında Sandviç Bisküvi 210 Gr,94.95
2026-02-24 18:30:07,83,Ülker Kanky Mini Yumurta 70 Gr,79.95
2026-02-24 18:30:07,83,Ülker Çizi Çıtır Tulum Peynir & Köz Biber Aromalı Kraker 40 Gr,16.0
2026-02-24 18:30:07,83,Ülker Çizi Çıtır Peynir&Soğan Aromalı Kraker 40 Gr,16.0
2026-02-24 18:30:07,85,Oyun Hamuru 4 Lü,52.5
2026-02-24 18:30:07,85,Mikro Glue Stick Katı Yapıştırıcı 9 Gr,11.5
2026-02-24 18:30:07,85,Mikro Uç 0.7,4.5
2026-02-24 18:30:07,85,Spiralli Resim Defteri 35x50,32.5
2026-02-24 18:30:07,85,Spiralli Resim Defteri 25x35,17.5
2026-02-24 18:30:07,85,Umut Metod A4 Çizgili Defter 100 Yaprak,44.95
2026-02-24 18:30:07,85,Umut Metod A4 Kareli Defter 100 Yaprak,44.95
2026-02-24 18:30:07,85,Umut Metod A4 Çizgili Defter 80 Yaprak,37.95
2026-02-24 18:30:07,85,Umut Metod A4 Çizgili Defter 60 Yaprak,29.95
2026-02-24 18:30:07,85,Umut Metod A4 Kareli Defter 60 Yaprak,29.95
2026-02-24 18:30:07,85,Umut Metod A4 Çizgili Defter 40 Yaprak,21.95
2026-02-24 18:30:07,85,Umut Metod A4 Kareli Defter 40 Yaprak,21.95
2026-02-24 18:30:07,85,Umut A5 Kareli Defter 100 Yaprak,23.95
2026-02-24 18:30:07,85,Umut A5 Çizgili Defter 80 Yaprak,22.5
2026-02-24 18:30:07,85,Umut A5 Çizgili Defter 60 Yaprak,14.95
2026-02-24 18:30:07,85,Umut A5 Kareli Defter 60 Yaprak,14.95
2026-02-24 18:30:07,85,Umut A5 Çizgili Defter 40 Yaprak,11.95
2026-02-24 18:30:07,85,Umut A5 Kareli Defter 40 Yaprak,11.95
2026-02-24 18:30:07,85,Umut A5 Çizgili Defter 100 Yaprak,23.95
2026-02-24 18:30:07,85,Mimaks Keçeli Kalem 12 Li,44.95
2026-02-24 18:30:07,85,Fatih Pastel Boya 12 Li,59.95
2026-02-24 18:30:07,85,Fatih Sulu Boya 12 Li,74.95
2026-02-24 18:30:07,85,Fatih Kuru Boya 12 Li,74.95
2026-02-24 18:30:07,85,Fatih Kırmızı Kalem,8.5
2026-02-24 18:30:07,85,Umut Plastik Kapak A4 Çizgili Defter 100 Yaprak,52.5
2026-02-24 18:30:07,85,Umut Plastik Kapak A4 Kareli Defter 80 Yaprak,41.5
2026-02-24 18:30:07,85,Umut Plastik Kapak A4 Çizgili Defter 80 Yaprak,41.5
2026-02-24 18:30:07,85,Umut Plastik Kapak A4 Kareli Defter 60 Yaprak,33.95
2026-02-24 18:30:07,85,Umut Plastik Kapak A4 Çizgili Defter 60 Yaprak,33.95
2026-02-24 18:30:07,85,Umut Plastik Kapak A4 Kareli Defter 40 Yaprak,26.5
2026-02-24 18:30:07,85,Umut Plastik Kapak A4 Çizgili Defter 40 Yaprak,26.5
2026-02-24 18:30:07,85,Matara Çeşitleri,108.0
2026-02-24 18:30:07,85,Beslenme Kabı,59.95
2026-02-24 18:30:07,85,Mikro Beyaz Silgi,5.95
2026-02-24 18:30:07,85,Hazneli Kalem Traş,11.5
2026-02-24 18:30:07,86,Lav Klasik 6'lı Çay Tabağı,179.95
2026-02-24 18:30:07,86,Lav Artemis Kase 6 lı,299.95
2026-02-24 18:30:07,86,Lav Kül Tabağı Küçük Boy 2 li,99.95
2026-02-24 18:30:07,86,Lav Karina 2 li Kül Tabağı,119.95
2026-02-24 18:30:07,86,LAV Dias 18 Parça Meşrubat Bardağı Seti 18'li,299.99
2026-02-24 18:30:07,86,Lav Terrra Meşrubat Bardağı 3 Lü,189.95
2026-02-24 18:30:07,86,Lav Tokyo Meşrubat Bardağı 3 Lü,189.95
2026-02-24 18:30:07,86,Lav Frosty Dondurmalık 3 Lü,219.95
2026-02-24 18:30:07,86,Lav Valeria Meşrubat Bardağı 3 Lü,189.95
2026-02-24 18:30:07,86,Lav Archie Meşrubat Bardağı 4 Lü 390 CC,449.95
2026-02-24 18:30:07,86,Lav Archie Meşrubat Bardağı 4 Lü 370 CC,439.95
2026-02-24 18:30:07,86,Lav Helen Meşrubat Bardağı 3 Lü,189.95
2026-02-24 18:30:07,86,Lav Odin Çerezlik 4'lü,289.95
2026-02-24 18:30:07,86,Lav Odin Kahve Yanı Bardağı 3'lü,149.95
2026-02-24 18:30:07,86,Lav Karen Orta Boy Kase 6'lı,379.95
2026-02-24 18:30:07,86,Lav Odin Çay Bardağı 6'lı,379.95
2026-02-24 18:30:07,86,Lav Demet Çay Seti 12 Parça,399.95
2026-02-24 18:30:07,86,Lav Limonata Bardağı 6 Lı,229.95
2026-02-24 18:30:07,86,Lav Alya 6'lı Çay Bardağı,339.95
2026-02-24 18:30:07,86,Lav Ella Meşrubat Bardağı 3 Lü,179.95
2026-02-24 18:30:07,86,Lav Nez Çay Bardağı 6lı,199.95
2026-02-24 18:30:07,86,Lav Keyif Büyük Boy 2'li Küllük,119.95
2026-02-24 18:30:07,86,Lav Lara Su Bardağı 6 lı,169.95
2026-02-24 18:30:07,86,Lav Derin Çay Bardağı 6 lı,259.95
2026-02-24 18:30:07,86,Lav Optikli Çay Bardağı 6 lı,99.95
2026-02-24 18:30:07,86,Lav Ajda Çay Bardağı 6 lı,229.95
2026-02-24 18:30:07,86,Lav Kulplu Çay Bardak 3'lü,189.95
2026-02-24 18:30:07,86,Lav Çay BardağıDüz Demet 6Lı,179.95
2026-02-24 18:30:07,87,Ülker Meşhur Dubai Lezzeti Kadayıflı Çikolata 93 Gr,124.95
2026-02-24 18:30:07,87,Ülker Biskrem Extra Bisküvi 184 Gr,51.95
2026-02-24 18:30:07,87,Ülker Hanımeller Frambuaz Soslu Kurabiye 94.5 Gr,25.0
2026-02-24 18:30:07,87,Ülker Çizi Haşhaşlı - Baharatlı Kraker 70 Gr,12.5
2026-02-24 18:30:07,87,Ülker Laviva Selection Sütlü Gofret 45 Gr,30.0
2026-02-24 18:30:07,87,Ülker Çizi Haşhaşlı - Peynirli Kraker 82 Gr,16.5
2026-02-24 18:30:07,87,Ülker Krispi Pops Süt Mısır Çerezi 40 Gr,15.0
2026-02-24 18:30:07,87,Ülker Krispi Pops Peynirli Mısır Çerezi 40 Gr,15.0
2026-02-24 18:30:07,87,Ülker Ballı Bademli Krokanlı Sütlü Çikolata 60 Gr,56.95
2026-02-24 18:30:07,87,Ülker Antep Fıstıklı Milfoy 28 Gr,20.0
2026-02-24 18:30:07,87,Ülker Bitter Kare Çikolata %60 Kakaolu 60 Gr,69.95
2026-02-24 18:30:07,87,Ülker Kremalı Sandviç Bisküvi 8'li 488 Gr,94.5
2026-02-24 18:30:07,87,Caramio Bitter Baton Çikolata 35 Gr,14.95
2026-02-24 18:30:07,87,Ülker Çizi Peynirli Kraker 4'lü 280 Gr,56.0
2026-02-24 18:30:07,87,Ülker Bütün Antep Fıstıklı Sütlü Baton Çikolata 30 Gr,52.5
2026-02-24 18:30:07,87,Ülker Albeni Tane Tane 29 Gr,28.0
2026-02-24 18:30:07,87,Ülker Bütün Antep Fıstıklı %60 Bitter Çikolata 65 Gr,104.95
2026-02-24 18:30:07,87,Alpella 3Gen Beyaz Gofret 28 Gr,16.0
2026-02-24 18:30:07,87,Ülker Kremalı Rondo Çilekli Bisküvi 61 Gr,13.0
2026-02-24 18:30:07,87,Ülker Metro Sütlü Çikolatalı Kaplı Karamel & Nugalı Bar 36 Gr,17.0
2026-02-24 18:30:07,87,Biskrem Kakaolu 100 Gr,25.0
2026-02-24 18:30:07,87,Dankek Pöti Muffin Kek Meyveli 35 Gr,10.0
2026-02-24 18:30:07,87,"Ülker Çilekli Kanky Bulut Kornet Gofret 26,5 Gr",19.0
2026-02-24 18:30:07,87,Ülker 8 Kek Mini Muzlu 162 Gr,44.95
2026-02-24 18:30:07,87,Ülker Çilekli Mini Dankek Tart 150 Gr,54.95
2026-02-24 18:30:07,87,Ülker Çilekli Mini Kekstra 150 Gr,54.95
2026-02-24 18:30:07,87,Ülker Olala Tiramisu Dolgulu Kek 45 Gr,25.0
2026-02-24 18:30:07,87,Ülker Dankek Mousse Kek 45 Gr,25.0
2026-02-24 18:30:07,87,Ülker Çokonat Baklava 30 Gr,25.0
2026-02-24 18:30:07,87,Ülker Dido Trio Colors Çilekli 36.5 Gr,22.0
2026-02-24 18:30:07,87,Ülker Muzlu Mini Halley 66 Gr,22.0
2026-02-24 18:30:07,87,Ülker Kakao Kremalı Bisküvi 61 Gr,13.0
2026-02-24 18:30:07,87,Hanımeller Zeytinli Biberiyeli Tuzlu Kurabiye 81 Gr,20.0
2026-02-24 18:30:07,87,Ülker Çizi Çıtır Atıştırmalık Tulum Peynir & Köz Biber 80 Gr,30.0
2026-02-24 18:30:07,87,Ülker Altınbaşak Tahıl Cipsi 50 Gr,22.0
2026-02-24 18:30:07,87,Ülker Çizi Çıtır Atıştırmalık Peynir & Soğan 80 Gr,30.0
2026-02-24 18:30:07,88,Proline Sabun Kokulu Topaklanan Bentonit Kedi Kumu 5 Lt,119.95
2026-02-24 18:30:07,88,Proline Pudra Kokulu Topaklanan Bentonit Kedi Kumu 5 Lt,119.95
2026-02-24 18:30:07,88,Enjoy Kuzu Etli ve Pirinçli Yetişkin Kuru Köpek Maması 10 Kg,999.95
2026-02-24 18:30:07,88,Jungle Bentonit İnce Natural Kedi Kumu 5 Lt,135.45
2026-02-24 18:30:07,89,Superfresh Orman Meyveleri 300 G,339.95
2026-02-24 18:30:07,89,Superfresh Taşfırın Pizza Sucuklu 410 Gr,179.9
2026-02-24 18:30:07,89,Superfresh Taşfırın Pizza Karışık 410 Gr,179.9
2026-02-24 18:30:07,89,Superfresh Tavuk Dönerli Dürüm Tost 180 Gr,109.95
2026-02-24 18:30:07,89,Superfresh Peynirli Rulo Börek 500 Gr,179.95
2026-02-24 18:30:07,89,Superfresh Ispanaklı Rulo Börek 500 Gr,179.95
2026-02-24 18:30:07,89,Süperfresh Mini Börek Patatesli 500 Gr,179.95
2026-02-24 18:30:07,89,Süperfresh Bezelye 450 Gr,99.95
2026-02-24 18:30:07,89,Süperfresh Mantı Kayseri 400 Gr,134.95
2026-02-24 18:30:07,89,Süperfresh Milföy 1 Kg,169.95
2026-02-24 18:30:07,90,Sütaş Yayık Tereyağ 450 Gr,364.95
2026-02-24 18:30:07,90,Tukaş Çilek Reçeli 380 Gr,109.95
2026-02-24 18:30:07,90,Torku Macar Salam Dilim 50 Gr,54.95
2026-02-24 18:30:07,90,Torku Dana Sucuk 180 Gr,239.95
2026-02-24 18:30:07,90,Tukaş Reçel Ahududu 380 Gr,89.95
2026-02-24 18:30:07,90,Salatalık Silor Kg,199.9
2026-02-24 18:30:07,90,Binnur Klasik Beyaz Peynir Kg,399.95
2026-02-24 18:30:07,90,Tukaş Vişne Reçeli 380 Gr,129.95
2026-02-24 18:30:07,90,Tukaş Kayısı Reçeli 380 Gr,89.95
2026-02-24 18:30:07,90,Tukaş Böğürtlen Reçeli 380 Gr,89.95
2026-02-24 18:30:07,90,Domates Çeri Kg,84.95
2026-02-24 18:30:07,90,Biber Kıl Acı Kg,249.95
2026-02-24 18:30:07,90,Biber Kıl Tatlı Kg,249.95
2026-02-24 18:30:07,92,Milka Oreolu Çikolata 100 Gr,129.95
2026-02-24 18:30:07,92,Milka Çilekli Yoğurtlu Çikolata 100 Gr,129.95
2026-02-24 18:30:07,92,Milka Çikolata Rüyası 100 Gr,129.95
2026-02-24 18:30:07,92,"Milka Çikolata Milkinis 87,5 Gr",129.95
2026-02-24 18:30:07,92,Milka Fındıklı Çikolatalı Tablet 80 Gr,129.95
2026-02-24 18:30:07,92,Milka Sütlü Tablet Çikolata 80 Gr,129.95
2026-02-24 18:30:07,92,Milka Beyaz Çikolata 80 Gr,129.95
2026-02-24 18:30:07,94,Torku Mini Kokteyl Dana Sosis 100 Gr,114.95
2026-02-24 18:30:07,94,Torku Yarım Yağlı Yoğurt 750 Ml,69.95
2026-02-24 18:30:07,94,Torku Tam Yağlı Tost Peyniri 600 Gr,289.95
2026-02-24 18:30:07,94,Torku Labne 400 Gr,129.95
2026-02-24 18:30:07,94,Torku Kavurma Dilimli 100 Gr,239.95
2026-02-24 18:30:07,94,Torku Macar Salam Dilim 50 Gr,54.95
2026-02-24 18:30:07,94,Torku Dana Sucuk 180 Gr,239.95
2026-02-24 18:30:07,95,Pınar Cheddarlı Krem Peynir 270 Gr,119.95
2026-02-24 18:30:07,95,Pınar Doyum Büfe Salam 500 Gr,159.95
2026-02-24 18:30:07,95,Pınar Sucuk Şölen 180 Gr,219.95
2026-02-24 18:30:07,95,Pınar Süzme Az Yağlı Az Tuzlu Peynir 500 Gr,129.95
2026-02-24 18:30:07,95,Pınar Salam Hindi Büyük Dilim Aç Bitir 60 Gr,35.95
2026-02-24 18:30:07,95,Pınar Denge Laktozsuz Süt 1 Lt,69.95
2026-02-24 18:30:07,95,Pınar Sosis Aç Bitir 180 Gr,74.95
2026-02-24 18:30:07,97,Maret Tekli Küvet Sucuk 300 Gr,339.95
2026-02-24 18:30:07,97,Klorak Ultra Yoğun Çamaşır Suyu 1850 Ml,74.95
2026-02-24 18:30:07,97,Rinso Argan Özü Renkliler Sıvı Çamaşır Deterjan 3 Lt,179.99
2026-02-24 18:30:07,97,Maylo 3 Katlı Tuvalet Kağıdı 32'li,299.95
2026-02-24 18:30:07,97,Nutella 750 Gr,272.5
2026-02-24 18:30:07,97,Rinso Komple Bakım Serisi Renkliler İçin Sıvı Çamaşır Deterjanı 3 Lt,179.99
2026-02-24 18:30:07,97,Çaykur Tiryaki Çayı 1 Kg,295.95
2026-02-24 18:30:07,97,Fairy Losyon Sıvı Bulaşık Deterjanı 1500 Ml,184.95
2026-02-24 18:30:07,97,Olin Ayçiçek Yağı Pet 4 Lt,399.95
2026-02-24 18:30:07,97,Rinso Siyahlar Sıvı Çamaşır Deterjanı 3 Lt,179.99
2026-02-24 18:30:07,97,Dana Kıymalık Kg,795.0
2026-02-24 18:30:07,97,İçim Süzme Peynir 900 Gr,269.95
2026-02-24 18:30:07,97,Sütaş Kaymaksız Yoğurt 1 Kg,77.5
2026-02-24 18:30:07,97,Şenpiliç Kalçalı But Kg,105.0
2026-02-24 18:30:07,97,Dana Az Yağlı Kuşbaşı Kg,890.0
2026-02-24 18:30:07,97,Şenpiliç Piliç Bütün Poşet Kg,115.0
2026-02-24 18:30:07,97,Elma Starking Kg,139.9
2026-02-24 18:30:07,98,Sütaş Kaymaklım Yoğurt 1500 G,179.5
2026-02-24 18:30:07,99,Eker Dip Cips Domates Soslu Yoğurt Sos 125 Gr,39.95
2026-02-24 18:30:07,99,Eker Dip Cips Acı Soslu Yoğurt 125 Gr,39.95
2026-02-24 18:30:07,99,Eker Dip Cips Barbekü Soslu Yoğurt Sos 125 Gr,39.95
2026-02-24 18:30:07,99,Eker Dip Cips Cheddar Soslu Yoğurt 125 Gr,39.95
2026-02-24 18:30:07,99,Eker Kaşar Peyniri 600 Gr,299.95
2026-02-24 18:30:07,100,Proline Sabun Kokulu Topaklanan Bentonit Kedi Kumu 5 Lt,119.95
2026-02-24 18:30:07,100,Proline Pudra Kokulu Topaklanan Bentonit Kedi Kumu 5 Lt,119.95
2026-02-24 18:30:07,100,Enjoy Kuzu Etli ve Pirinçli Yetişkin Kuru Köpek Maması 10 Kg,999.95
2026-02-25 09:43:13,0,Torku Tam Yağlı Taze Kaşar Peyniri 600 G,349.95
2026-02-25 09:43:13,0,Torku Tereyağı 1 Kg,739.95
2026-02-25 09:43:13,0,Sugar House Ecomix Bulaşık Süngeri 5'li,99.95
2026-02-25 09:43:13,0,Ülker Çikolata İstanbul Fındıklı & Çıtır Kadayıflı 35 Gr,45.0
2026-02-25 09:43:13,0,Nestle Kitkat Chunky Hazelnut 38 G,32.0
2026-02-25 09:43:13,0,Nestle Kitkat Chunky Bitter 38 G,32.0
2026-02-25 09:43:13,0,Cedid Hurma Yumuşak 500 Gr,99.95
2026-02-25 09:43:13,0,Ülker Pötibör Çokokrem Kremalı Sandviç 229 G,60.0
2026-02-25 09:43:13,0,"Fanta Mandalina 2,5 L",89.95
2026-02-25 09:43:13,0,Sofia Pamuk Katkılı Kağıt Havlu 8'li,129.95
2026-02-25 09:43:13,0,Rebbi İran Hurma 300 Gr,39.95
2026-02-25 09:43:13,0,Nestle Nesquik Kakaolu Buğday ve Mısır Gevreği 450 G,149.95
2026-02-25 09:43:13,0,Knorr Hazır Çorba Tarhana Çorbası 74 G,39.95
2026-02-25 09:43:13,0,Yufka Günlük 5'li,74.95
2026-02-25 09:43:13,0,Leva Çok Amaçlı Saklama Seti 6+1,99.95
2026-02-25 09:43:13,0,Cem Kuru Sele Zeytin Kg,269.95
2026-02-25 09:43:13,0,Sensodyne Hassasiyet & Çürük Karşıtı Diş Macunu 75 Ml,199.95
2026-02-25 09:43:13,0,Miss Süper İkili Soda Plus + Arap Sabunu,119.95
2026-02-25 09:43:13,0,Pesotti Kedidili 200 Gr,69.95
2026-02-25 09:43:13,0,Cam Şekerlik,99.95
2026-02-25 09:43:13,0,Cam Büyük Sunumluk,199.95
2026-02-25 09:43:13,0,Tasarım Bardak Cam İkili,199.95
2026-02-25 09:43:13,0,Cam Büyük Çerezlik,49.95
2026-02-25 09:43:13,0,Renkli Kupa Çeşitleri,69.95
2026-02-25 09:43:13,0,Bakla Taze Paket,149.95
2026-02-25 09:43:13,0,Smart Doğum Günü Mumu 24 lü,15.0
2026-02-25 09:43:13,0,Evo 3 Katlı Havlu Kağıt 6 Lı,89.95
2026-02-25 09:43:13,0,Evo 3 Katlı Tuvalet Kağıdı 16 Lı,129.95
2026-02-25 09:43:13,0,Gondol Kat Kat Beslenme Kutusu,199.95
2026-02-25 09:43:13,0,Su Geçirmez Yağmurluk Kadın-Erkek,99.95
2026-02-25 09:43:13,0,Orkide Ayçiçek Yağı 5 L Pet,449.95
2026-02-25 09:43:13,0,Evmoni Kılıflı Sıcak Su Torbası 2 Lt,99.95
2026-02-25 09:43:13,1,Namet Dana Jambon 7/24 50 Gr,71.95
2026-02-25 09:43:13,3,Yumoş Sakura Ev ve Tekstil Spreyi 450 Ml,144.95
2026-02-25 09:43:13,3,Dalan Family Zeytin Mucizesi Sıvı Sabun 400 Ml,39.95
2026-02-25 09:43:13,3,Nescafe Xpress Black Roast Soğuk Kahve 250 Ml,64.95
2026-02-25 09:43:13,3,Nescafe Crema Latte Kahve 17 Gr,14.5
2026-02-25 09:43:13,3,Vivident 45 Dakika Cüzdan Nane Sakız 26 Gr,47.5
2026-02-25 09:43:13,3,Lipton Form Plus Kayısılı Çay 20'li,89.95
2026-02-25 09:43:13,3,CM 9W 6500K E27 Beyaz Led Ampul,39.95
2026-02-25 09:43:13,3,Ülker Çilekli Mini Kekstra 150 Gr,54.95
2026-02-25 09:43:13,3,Colgate Plax Nane Ferahlığı Ağız Bakım Suyu 250 Ml,149.95
2026-02-25 09:43:13,3,Duru Kolajen & Zeytinyağı Şampuan 500 Ml,69.95
2026-02-25 09:43:13,17,Miss Arap Sabunu 1 Lt,69.95
2026-02-25 09:43:13,17,Dr.Oetker Çikolatalı Antep Fıstıklı Puding 100 Gr,45.95
2026-02-25 09:43:13,17,Dr.Oetker Çikolatalı Muffin 345 Gr,153.45
2026-02-25 09:43:13,17,Kinder Süt Dilimi 4'lü,74.95
2026-02-25 09:43:13,17,Eti Limonlu Popkek 180 Gr,54.5
2026-02-25 09:43:13,23,Ülker Halley Muzlu Pasta Tadında Sandviç Bisküvi 210 Gr,94.95
2026-02-25 09:43:13,23,Ülker Halley Karadutlu Sandviç Bisküvi 236 G,94.95
2026-02-25 09:43:13,23,Ülker Halley Çikolata Kaplamalı Sandviç Bisküvi 8'li 240 G,94.95
2026-02-25 09:43:13,23,Ülker Çokoprens 10 Lu 300 Gr,62.95
2026-02-25 09:43:13,24,Tahsildaroğlu Lüx Klasik Beyaz Peynir Kg,499.95
2026-02-25 09:43:13,24,Semiz Otu Demet,69.95
2026-02-25 09:43:13,24,Elma Fuji Kg,169.9
2026-02-25 09:43:13,24,Patlıcan Kg,139.9
2026-02-25 09:43:13,24,Salatalık Silor Kg,189.9
2026-02-25 09:43:13,24,Domates Sırık Kg,64.9
2026-02-25 09:43:13,24,Çilek Kg,319.95
2026-02-25 09:43:13,24,Kabak Kg,144.9
2026-02-25 09:43:13,24,Biber Tatlı Kg,84.9
2026-02-25 09:43:13,24,Dana Sotelik Kg,975.0
2026-02-25 09:43:13,26,Ülker Kremalı Sandviç Bisküvi 8'li 488 Gr,94.5
2026-02-25 09:43:13,26,Sera Nergis Kokulu Büzgülü Orta Boy Çöp Poşeti Torbası 15 Li,49.95
2026-02-25 09:43:13,26,Jacobs 2 Si 1 Arada Paket 10 Lu,94.95
2026-02-25 09:43:13,26,Sera Nergis Kokulu Büzgülü Büyük Boy Çöp Poşeti Torbası 10 Lu,49.95
2026-02-25 09:43:13,26,Sera Vanilya Kokulu Büzgülü Büyük Boy Çöp Poşeti Torbası 10 Lu,54.95
2026-02-25 09:43:13,26,Hasata Mardin Kırmızı Mercimek 1 Kg,149.95
2026-02-25 09:43:13,26,Hasata Köftelik Antep Bulguru 1 Kg,59.95
2026-02-25 09:43:13,26,Hasata Pilavlık Antep Bulguru 1 Kg,59.95
2026-02-25 09:43:13,26,Hasata Osmancık Pirinç 2 Kg,279.95
2026-02-25 09:43:13,26,Vindex Fast Mikrofiber Temizlik Bezi 5 Li,79.99
2026-02-25 09:43:13,26,Gürsüt Yayık Tereyağ Kg,699.95
2026-02-25 09:43:13,26,Gürsüt Süzme Yoğurt Kg,149.95
2026-02-25 09:43:13,26,Teksüt Lor 500 Gr,59.95
2026-02-25 09:43:13,26,Dalan Family Okyanus Sıvı Sabun 3 Lt,119.95
2026-02-25 09:43:13,26,Dalan Family Leylak Buketi Sıvı Sabun 3 Lt,119.95
2026-02-25 09:43:13,26,Dalan Family Zeytin Mucizesi Sıvı Sabun 3 Lt,119.95
2026-02-25 09:43:13,26,Asperox Temizliğin Kokusu Yüzey Temizleyici 2.5 Lt,129.95
2026-02-25 09:43:13,26,Asperox Manolya - Frezya Yüzey Temizleyici 2.5 Lt,129.95
2026-02-25 09:43:13,26,Eti Cicibebe Bebek Bisküvisi 700 Gr,149.95
2026-02-25 09:43:13,26,Sera Vanilya Kokulu Orta Boy Büzgülü Çöp Poşeti Torbası 15 Li,54.95
2026-02-25 09:43:13,26,Tellioğlu Çok Amaçlı Un 5 Kg,159.95
2026-02-25 09:43:13,26,Familia Natural 1=3 Jumbo Kağıt Havlu,79.95
2026-02-25 09:43:13,26,Sarı Efe Çiftliği Gezen Tavuk Yumurtası 10 Lu,99.95
2026-02-25 09:43:13,26,Kula Sade Maden Suyu 200 Ml x 6 lı,51.0
2026-02-25 09:43:13,26,Torku Kakaolu Tahin Helvası 500 G,129.95
2026-02-25 09:43:13,26,Torku Sade Helva 500 Gr,129.95
2026-02-25 09:43:13,26,Gemvit Jumbo Gemlik Sele Zeytin Kg 230-260 Klb,299.95
2026-02-25 09:43:13,26,İpek Çiftliği Bergama Tulum Peyniri Kg,479.95
2026-02-25 09:43:13,30,Vindex Fast Sprey Mop,249.95
2026-02-25 09:43:13,31,Jungle Somon Biftek Çift Lezzet Kısır Kedi Maması 4x100 Gr,119.0
2026-02-25 09:43:13,31,Jungle Kuzulu Tavuklu Yetişkin Kedi Maması 4x100 Gr,119.0
2026-02-25 09:43:13,31,Jungle Tavuk Sarılı Köpek Ödül Maması 85 Gr,209.95
2026-02-25 09:43:13,31,Jungle Lower Mix Köpek Ödül Bisküvisi 150 Gr,94.95
2026-02-25 09:43:13,31,Jungle Et Parçaları Köpek Ödül Maması 100 Gr,157.95
2026-02-25 09:43:13,31,Jungle Somon Dilimleri Köpek Ödül Maması 100 Gr,209.95
2026-02-25 09:43:13,31,Jungle Junior Mix Köpek Ödül Bisküvisi 150 Gr,94.95
